feature_set_name,dataset_scope,ladder_step,model_name,fold,train_row_count,valid_row_count,auc_train,auc_valid,ap_train,ap_valid,brier_train,brier_valid,logloss_train,logloss_valid,train_valid_auc_gap
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,HistGradientBoosting,3,18464,4615,0.9268730257930726,0.8773852681061269,0.9705246691905525,0.9471243802785941,0.10033923196649118,0.12541887220466572,0.3218331658126586,0.3876230029666534,0.04948775768694569
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,HistGradientBoosting,4,18461,4618,0.9271288563574172,0.8781049790635566,0.9711046723258013,0.9468760188082281,0.10026920716653467,0.12494380769297653,0.3208498081981304,0.3879581853498075,0.049023877293860596
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,HistGradientBoosting,5,18464,4615,0.9280523342033671,0.8744235148501092,0.9713782177644285,0.9463938414024291,0.10008500474925551,0.1273930054664462,0.3206172816527423,0.3932010966124093,0.05362881935325792
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,RandomForest,1,18463,4616,0.9104076966784982,0.8554936408968317,0.9652988679917192,0.935883499225392,0.11601617677289526,0.13752970220387722,0.3671884077867207,0.42474978668886393,0.054914055781666526
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,RandomForest,2,18464,4615,0.9105549021445006,0.8628451730891451,0.9653109542804938,0.9427195935350641,0.11611093462711318,0.1359682019297749,0.3678829056968312,0.41845174987588835,0.04770972905535553
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,RandomForest,3,18464,4615,0.9099045615396408,0.8591675035622104,0.9652177188252239,0.9381509718684248,0.1166142489210477,0.13580010173440518,0.36897777475685306,0.42019483565877486,0.050737057977430444
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,RandomForest,4,18461,4618,0.9103270825661727,0.8546218771038167,0.9652799858184855,0.9351809733781843,0.1162049381640955,0.13677576576045045,0.3678974421417076,0.4231614675926388,0.05570520546235602
expanded_feature_set,overall_with_promotion,L2_expanded_feature_set,RandomForest,5,18464,4615,0.9106024876895369,0.8533633936330469,0.9653135151901313,0.9350811048181602,0.11603053918013449,0.1383187610703975,0.36763261460240104,0.4264396823544097,0.05723909405648997
expanded_feature_set,promotion_only,L0_dummy_prior,DummyPrior,1,9523,2381,0.5,0.5,0.6752073926283734,0.6749265014699706,0.21930236956836696,0.2194007979833192,0.6304293496613855,0.6306349150930255,0.0
expanded_feature_set,promotion_only,L0_dummy_prior,DummyPrior,2,9522,2382,0.5,0.5,0.6751732829237556,0.6750629722921915,0.21931432094971395,0.21935296790065886,0.6304543096177466,0.6305350214261367,0.0
expanded_feature_set,promotion_only,L0_dummy_prior,DummyPrior,3,9524,2380,0.5,0.5,0.6751364972700546,0.6752100840336135,0.21932720732397618,0.21930143186794593,0.6304812217683301,0.6304273923306595,0.0
expanded_feature_set,promotion_only,L0_dummy_prior,DummyPrior,4,9523,2381,0.5,0.5,0.6751023837026148,0.6753464930701386,0.21933915522166228,0.21925366695738718,0.6305061735238326,0.6303276430996949,0.0
expanded_feature_set,promotion_only,L0_dummy_prior,DummyPrior,5,9524,2380,0.5,0.5,0.6751364972700546,0.6752100840336135,0.21932720732397623,0.21930143186794593,0.6304812217683301,0.6304273923306594,0.0
expanded_feature_set,promotion_only,L2_expanded_feature_set,LogisticRegression,1,9523,2381,0.8417356153135637,0.83747461445324,0.9168637588407972,0.9193125997110072,0.15012225356381434,0.15295858058265505,0.45830327407122873,0.4587415362326386,0.00426100086032366
expanded_feature_set,promotion_only,L2_expanded_feature_set,LogisticRegression,2,9522,2382,0.8417930200996264,0.8355702109607003,0.9188970889761233,0.9074502862176845,0.15028323491756257,0.15185123838886283,0.45637602701474334,0.4662023649483685,0.006222809138926144
expanded_feature_set,promotion_only,L2_expanded_feature_set,LogisticRegression,3,9524,2380,0.8430364393633993,0.8298996708288688,0.9179367211405292,0.9123943202093485,0.1496550362350107,0.15473474247431343,0.4561261898049831,0.46792017552291926,0.013136768534530496
expanded_feature_set,promotion_only,L2_expanded_feature_set,LogisticRegression,4,9523,2381,0.8420581664590887,0.8373003996833426,0.9173517085661747,0.9170887594659947,0.14975829936269291,0.15337577468903849,0.455991760829329,0.46657830754391655,0.004757766775746131
expanded_feature_set,promotion_only,L2_expanded_feature_set,LogisticRegression,5,9524,2380,0.841156515243973,0.8368071124792809,0.9177124969290255,0.9124852102246744,0.1505511095292764,0.15077628439968524,0.4575425096438105,0.4617705387403729,0.00434940276469209
expanded_feature_set,promotion_only,L2_expanded_feature_set,HistGradientBoosting,1,9523,2381,0.948476794286401,0.8605290323825512,0.9758985604421299,0.9322815597213397,0.09293319442031428,0.14274962483210255,0.3085465911364933,0.4316596843346071,0.08794776190384979
expanded_feature_set,promotion_only,L2_expanded_feature_set,HistGradientBoosting,2,9522,2382,0.9474372183069393,0.8597423894738195,0.9757130102085969,0.9229521285291822,0.09376243895572087,0.1404921557483414,0.30893788546241546,0.4313958400016106,0.08769482883311974
expanded_feature_set,promotion_only,L2_expanded_feature_set,HistGradientBoosting,3,9524,2380,0.9492204095419721,0.8532874044747631,0.9762460147808959,0.9256061244673623,0.09244937118771826,0.14420484313094165,0.30640430376433014,0.4374995898810499,0.09593300506720892
expanded_feature_set,promotion_only,L2_expanded_feature_set,HistGradientBoosting,4,9523,2381,0.9476827487518932,0.8685063524550598,0.9756022795543483,0.9358928068555425,0.09394223647162493,0.13785965409036674,0.31026709354637033,0.42105791414924204,0.07917639629683337
expanded_feature_set,promotion_only,L2_expanded_feature_set,HistGradientBoosting,5,9524,2380,0.947118513633471,0.8621711609380371,0.9753934991843547,0.9315453936308818,0.09431588127781271,0.14019734950380666,0.31113134406956217,0.42702119519240067,0.08494735269543385
expanded_feature_set,promotion_only,L2_expanded_feature_set,RandomForest,1,9523,2381,0.8998800280973592,0.8425509198291068,0.9536160130143975,0.9219653189740717,0.12928399304784866,0.1526030883865005,0.40609589750901004,0.46266398908698303,0.05732910826825244
expanded_feature_set,promotion_only,L2_expanded_feature_set,RandomForest,2,9522,2382,0.9013527452518361,0.8359594951598597,0.9545163206608108,0.9097719449247221,0.1290625474643901,0.15306707610229336,0.40511869502296105,0.46750243353675147,0.06539325009197638
expanded_feature_set,promotion_only,L2_expanded_feature_set,RandomForest,3,9524,2380,0.9018318453113988,0.83456836237966,0.9545160535387122,0.9138610890093288,0.12836605220836375,0.1541669510695934,0.4038291608783451,0.46877825756038144,0.06726348293173878
expanded_feature_set,promotion_only,L2_expanded_feature_set,RandomForest,4,9523,2381,0.8994719356567783,0.8469513686419132,0.9533379528728888,0.9215987214976102,0.12980323145241798,0.1503776110515149,0.4076228720951723,0.45939320734537975,0.05252056701486507
expanded_feature_set,promotion_only,L2_expanded_feature_set,RandomForest,5,9524,2380,0.8985061137746162,0.8342604436766378,0.9528614325947597,0.9150529612395362,0.129717112723344,0.1544764174832913,0.40665136184225864,0.4694328118051995,0.06424567009797844
expanded_feature_set,nonpromotion_only,L0_dummy_prior,DummyPrior,1,8941,2234,0.5,0.5,0.7624426797897327,0.7623097582811101,0.1811238398247838,0.18119360837863302,0.5482479069115139,0.5484029091270125,0.0
expanded_feature_set,nonpromotion_only,L0_dummy_prior,DummyPrior,2,8939,2236,0.5,0.5,0.7623895290300928,0.7625223613595706,0.18115173505536608,0.18108202743062277,0.548309879191579,0.5481550199461439,0.0
expanded_feature_set,nonpromotion_only,L0_dummy_prior,DummyPrior,3,8941,2234,0.5,0.5,0.7624426797897327,0.7623097582811101,0.18112383982478383,0.18119360837863302,0.5482479069115139,0.5484029091270125,0.0
expanded_feature_set,nonpromotion_only,L0_dummy_prior,DummyPrior,4,8939,2236,0.5,0.5,0.7623895290300928,0.7625223613595706,0.18115173505536605,0.18108202743062274,0.548309879191579,0.5481550199461439,0.0
expanded_feature_set,nonpromotion_only,L0_dummy_prior,DummyPrior,5,8940,2235,0.5,0.5,0.7624161073825504,0.7624161073825504,0.18113778658618981,0.18113778658618981,0.5482788915350202,0.5482788915350202,0.0
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,LogisticRegression,1,8941,2234,0.8692585999275656,0.8619490585462897,0.9524433223284308,0.9521213887768966,0.11944179294600961,0.12383343102525943,0.3750693292557459,0.3835871685553448,0.00730954138127593
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,LogisticRegression,2,8939,2236,0.8703701746314005,0.8567578463696561,0.9538276316655673,0.9462543229999558,0.11948092680776866,0.12442542838165725,0.373665449380307,0.3912595238872887,0.01361232826174441
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,LogisticRegression,3,8941,2234,0.8677543843946133,0.8688616410831446,0.9526489740820152,0.952118991250938,0.1203141681535636,0.12092379857891364,0.37625405039822474,0.37912747748826553,-0.0011072566885312884
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,LogisticRegression,4,8939,2236,0.8693247212792209,0.8618608170275748,0.9528147575684901,0.9504915010947288,0.11996913200683774,0.12135769125300769,0.3760986039947477,0.37953881671826206,0.007463904251646114
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,LogisticRegression,5,8940,2235,0.8694822142206662,0.8621289886209915,0.9529476173310759,0.9492872990742398,0.11948999744436853,0.12232646205410841,0.37499156729369587,0.3836049505238925,0.007353225599674662
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,HistGradientBoosting,1,8941,2234,0.966830286364514,0.8751555082257632,0.9899383237238595,0.9552100748542882,0.06748722264221889,0.11643166566384082,0.22981215946744998,0.36487393986843536,0.0916747781387508
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,HistGradientBoosting,2,8939,2236,0.9663622119701059,0.8770841272208139,0.9895998677506126,0.9530757938557843,0.06791398111711643,0.1149940523798294,0.23094278532180781,0.36263815506763003,0.089278084749292
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,HistGradientBoosting,3,8941,2234,0.9650853825334746,0.8934394051485525,0.9892349091393323,0.9620906961276956,0.06929574004293586,0.1079669759358121,0.23513321792280345,0.339985294528185,0.07164597738492218
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,HistGradientBoosting,4,8939,2236,0.965906531648228,0.88480209420614,0.9894709410976006,0.9576091855872412,0.06837664076398244,0.1103844612827492,0.2328973884434479,0.3497480026535644,0.08110443744208806
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,HistGradientBoosting,5,8940,2235,0.9656929137600242,0.8856926871966261,0.9893969070888524,0.9604079308598162,0.067986084992698,0.11355267174059153,0.23216356932970655,0.35325551115865533,0.08000022656339811
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,RandomForest,1,8941,2234,0.9179774682602233,0.8551735997071747,0.9743780481694155,0.947920597128418,0.10303780360159438,0.125440951484241,0.3284014231029859,0.39018056817346,0.06280386855304865
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,RandomForest,2,8939,2236,0.9159964449197449,0.8632558499152266,0.9736593767253594,0.9483198281281409,0.10419632159048411,0.12199015293782307,0.33185345792395826,0.3835292544800148,0.05274059500451822
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,RandomForest,3,8941,2234,0.9151279881607602,0.8770227127711925,0.9733943992460176,0.9552030436801942,0.10498617816559339,0.1170738494728925,0.3342230718540902,0.37059770606146647,0.03810527538956776
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,RandomForest,4,8939,2236,0.9148972094070766,0.8606104787624743,0.9733497039298956,0.9474126913768153,0.10460626659783244,0.12193604237465848,0.3326338282919537,0.3841143933860927,0.05428673064460232
expanded_feature_set,nonpromotion_only,L2_expanded_feature_set,RandomForest,5,8940,2235,0.9177642558110748,0.8657838430457194,0.9742607389480975,0.9525544668782682,0.10356770766186824,0.123056090277161,0.33062865241659317,0.38350484933141854,0.051980412765355366
